session,chunk,elapsed_min,channel,in_core,psd_seconds,total_uv2,delta_uv2,delta_db,delta_rel_pct,delta_cv,theta_uv2,theta_db,theta_rel_pct,theta_cv,alpha_uv2,alpha_db,alpha_rel_pct,alpha_cv,beta_uv2,beta_db,beta_rel_pct,beta_cv
gng_flex,2,5.471434680683887,Fp2,False,59.6953125,6.960298612145277,2.255181145219881,3.53181431894588,32.4006378301749,1.1156849530708661,1.0786895206745508,0.32896459639950354,15.497747737321305,0.524361848217019,0.7538132080640164,-1.227362572564525,10.830184882422436,0.345181096960684,2.6929344832303292,4.302257875304623,38.68992744839037,0.22721657596987951
gng_flex,2,5.471434680683887,Oz,False,59.6953125,41.57703243132785,14.631736162062897,11.652958613862614,35.191872306494965,0.7717242654520533,6.95904047420605,8.425493623856932,16.737703648523237,0.5630066961371615,5.0888942843959715,7.066234290261032,12.239676539688638,0.24899345718944377,13.93238962440989,11.44025611161247,33.509822153425226,0.2882228317449488
gng_flex,2,5.471434680683887,Fz,True,59.6953125,10.01034322133531,4.038121474192142,6.0617937918856155,40.339490713820744,0.7747013600564632,2.55007882024541,4.065536042255681,25.47443942591658,0.49273029209453556,1.115652011880178,0.4752875294611641,11.144992606271074,0.5768030731055441,2.0247683957810723,3.063753533843917,20.226762969182012,0.26802522243195426
gng_flex,2,5.471434680683887,O2,False,59.6953125,18.577263019887916,4.336170484521006,6.3710634895265175,23.341277344670804,0.8452372271518147,3.1955565520693594,5.045465077034884,17.20143892374432,0.3961538813800611,3.1858946809451054,5.032314148297084,17.14942980316552,0.33953069632858507,7.382897666479617,8.682268487568516,39.74157903979636,0.1297265454865199
gng_flex,2,5.471434680683887,PO10,False,59.6953125,16.881465687710403,5.707936115121316,7.564791037198425,33.81185153417488,0.8276010620141874,2.756086309388523,4.402928137813965,16.326107936202103,0.4269562368583065,2.086587305401567,3.194365608478227,12.360225966164709,0.27556168961450483,5.932044979735742,7.73204435407081,35.139395414310684,0.27961023753134123
gng_flex,2,5.471434680683887,P4,True,59.6953125,7.421849674765863,1.716279182300771,2.3458793471936152,23.124682626435902,0.3952098613368811,1.333894033524683,1.2512132996776981,17.972528304634025,0.4053878169990702,0.9792442117976252,-0.09108986838335828,13.194072296115555,0.3433573604654736,3.177585114265171,5.020971923214434,42.813924473152504,0.1734105940038504
gng_flex,2,5.471434680683887,P8,False,59.6953125,17.532939727964873,3.2161763669384995,5.0733985633511995,18.34362301382197,0.4674979025966716,1.9971313051716026,3.0040661932078745,11.390738439522478,0.4836973680380456,1.8587843150448187,2.6922899912089133,10.60166945124482,0.4647940611361602,10.067303246255857,10.029131505813941,57.41936835725616,0.3403829286057984
gng_flex,2,5.471434680683887,CP2,False,59.6953125,12.293916261765018,2.436061526929871,3.8668825295455225,19.815179110225444,0.8533906188049372,1.1457927514163484,0.5910607046217197,9.319998013813125,0.39028071976511675,0.9644926516138465,-0.1570107685961427,7.845284050075153,0.5364285215808784,7.555025144485007,8.7823591408774,61.45336427889695,0.7167356671626113
gng_flex,2,5.471434680683887,CP6,False,59.6953125,13.055257099673975,2.673526435907467,4.270844827741095,20.478542976945523,0.454909716264102,1.4037014851398102,1.472747594029613,10.752001851996193,0.32676010379529785,1.2632008759500397,1.014724181561409,9.675802370690848,0.3807929685510151,7.391086404454674,8.687082793666892,56.61387093356629,0.2567614933959828
gng_flex,3,6.471551128710416,C3,True,60.5,5.887636731487753,1.963962610193511,2.9313321545642608,33.35740127596553,0.9658001710753185,1.4665870720398706,1.663078523720611,24.909605312372545,0.5135090833385294,0.6557640585546561,-1.8325239004410752,11.137984363871418,0.37298725312955605,1.567913007053683,1.9532196293730673,26.630600333548188,0.24890696601618278
gng_flex,3,6.471551128710416,T7,False,60.5,11.280851730918368,4.364083946403166,6.398930959742844,38.685766380938766,0.24362781500065087,2.321013636227404,3.656776919944437,20.574808459418087,0.6290076446958143,1.461383168992805,1.6476410119200755,12.954546375141787,0.49038155383018406,2.7114457012406623,4.332009117817364,24.03582429692944,0.3099515526725452
gng_flex,3,6.471551128710416,FC1,False,60.5,19.77773724497105,4.054936177506623,6.079840230416693,20.50252830888268,0.551538845033598,2.1002979880502117,3.222809163457503,10.619505972981118,0.27248517555731494,1.3039111583701612,1.152480018682878,6.59282273912154,0.3647359494125716,11.966988672601016,10.779848799465906,60.507370101925595,0.4209458816036965
gng_flex,3,6.471551128710416,FC5,False,60.5,8.121494320719528,3.4269272644844015,5.3490488675601515,42.19577246691704,0.6472954174612492,1.5557218092362877,1.9193194000904104,19.15561038154439,0.5020954241776896,0.8589515657867829,-0.6603132429980865,10.576274905412772,0.5393553931449334,2.0176020893202256,3.048355189612502,24.842744569468284,0.31080687663410783
gng_flex,3,6.471551128710416,FT9,False,60.5,59.444843410778276,43.41948582437802,16.376846762128846,73.04163546085714,1.055657337609302,6.169280697243713,7.902345307384992,10.378159556435348,0.7091526928573149,3.366067319081375,5.271227973240631,5.662505149220486,0.5734197968996877,5.504291901073126,7.407014571431215,9.259494323228568,0.2522005621850679
gng_flex,3,6.471551128710416,F3,True,60.5,13.563007744779656,5.746612459623918,7.594119101453809,42.36974989441973,0.17013775289821295,2.4089847827767,3.8183405662890286,17.761434838846185,0.5459082712208725,1.2739083202519295,1.0513817412069713,9.392520775801012,0.31165459754084596,3.714951723379533,5.699531743802808,27.390323689886575,0.3245706551941693
gng_flex,3,6.471551128710416,F7,False,60.5,12.988865222251663,5.345521736346349,7.279900998456625,41.15464780702132,0.5492400640396935,2.3614244464575735,3.731740549258568,18.180375314174,0.4680949776621586,1.5159576210940047,1.8068706067447984,11.671209109914903,0.7685501308768158,3.353321256831718,5.25475161954285,25.816891617960824,0.4854831647951284
