metric,label,scope,ratio_scale,gng_flex_n,gng_flex_median,gng_flex_first,gng_flex_last,gng_flex_slope_per_h,gng_flex_lo,gng_flex_hi,gng_flex_rho,gng_flex_p,gng_flex_constant,gng_flex_settled_slope_per_h,gng_flex_settled_lo,gng_flex_settled_hi,gng_flex_largest_step_share,oddball_flex_n,oddball_flex_median,oddball_flex_first,oddball_flex_last,oddball_flex_slope_per_h,oddball_flex_lo,oddball_flex_hi,oddball_flex_rho,oddball_flex_p,oddball_flex_constant,oddball_flex_settled_slope_per_h,oddball_flex_settled_lo,oddball_flex_settled_hi,oddball_flex_largest_step_share,step,step_pct,pooled_slope_per_h,pooled_lo,pooled_hi,pooled_rho,pooled_p,both_ci_exclude_zero
theta_rel_pct,"theta, % of 1-30 Hz",rim,False,11,16.099956357853323,14.509759741999531,18.33612864001721,10.039621255650928,-6.145780793240752,20.577168993672792,0.28181818181818186,0.40114489796047825,False,3.571644745104702,-14.106727930602535,19.45610213761277,0.7054935052108694,12,13.993270280221912,15.939151225757465,13.416595836428991,-8.008864660713598,-17.18551650645559,9.67580996412259,-0.2517482517482518,0.4299187850328841,False,-4.479978108671492,-19.218083432691145,10.909196441290383,0.8888272719483354,-2.1066860776314105,,-2.2762511489893913,-3.6810825297335725,-0.3546845537567457,-0.5573122529644269,0.0057323926014228475,False
alpha_rel_pct,"alpha, % of 1-30 Hz",core,False,11,10.175713446367936,7.273271375449358,9.970817414970933,4.99628751650822,-9.899843058568726,29.546072913802092,0.27272727272727276,0.4171414371425311,False,1.1611884235195586,-14.933390367200863,28.021100900410772,0.697849873836259,12,10.881944574315362,10.102830414724021,11.50281627249125,4.974150459689605,-4.915161617172197,14.858462960860631,0.34965034965034975,0.26523878689278996,False,4.603639506455533,-9.707363245124654,18.45586671525926,1.0,0.7062311279474258,,0.8904274513583162,-0.3483046450106783,2.244855830150873,0.2865612648221344,0.18495103236810762,False
alpha_rel_pct,"alpha, % of 1-30 Hz",inner,False,11,9.970817414970933,9.04084205444693,9.970817414970933,3.6152397383809456,-4.825876062489744,22.228715104435228,0.3090909090909091,0.35502843970150694,False,1.1611884235195586,-7.3737731578913674,18.070674301028426,0.7586860251441043,12,9.813292413911205,9.551612906796937,10.074971921025472,-0.7183759207209465,-8.137702349732397,6.515243798837167,-0.02097902097902098,0.9484022252365222,False,-1.4445251902951888,-10.61857771944897,8.470724797545357,0.9848443565236183,-0.157525001059728,,-0.32183507106355036,-1.281666666156774,0.5911145741056854,-0.14624505928853757,0.5055081139657104,False
alpha_rel_pct,"alpha, % of 1-30 Hz",rim,False,11,11.531717488354392,10.928011041675969,12.153240843081612,2.723301580026497,-9.927108016990106,17.54785619443286,0.3181818181818182,0.34029761418190335,False,1.7323154685888629,-16.18087807419902,17.54785619443286,0.950510995041497,12,10.176248461602292,9.345550726170147,10.774074106786578,4.181781062221379,-5.736917160066294,14.120090658287285,0.2027972027972028,0.5273023541661079,False,0.3827888597787833,-7.382855962552552,16.13036141286458,0.6997969165582213,-1.3554690267521003,,-1.451230263913226,-2.7852177848307162,0.010308695111465177,-0.4911067193675889,0.017328310752167102,False
theta_cv,theta variability (IQR/median over 4-s windows),core,True,11,0.4784253287538302,0.6680862023644469,0.5474607134931284,-0.21313724624608615,-1.5200723115166408,0.7711559459845951,-0.17272727272727276,0.6115423848512369,False,0.18384966824697596,-0.7278205895900337,1.2730099470984864,1.0,12,0.5019979987955675,0.4463786222175439,0.5018171092437207,-0.10696226671785738,-0.869594290669866,0.5548665686198904,-0.16783216783216784,0.6020994277865379,False,-0.29112986679545905,-1.0897895328109146,0.7149101289469052,0.8226413399943203,0.023572670041737298,4.9271367181034895,-0.02639295856326223,-0.11220585156197192,0.062115046893699365,-0.14822134387351776,0.4997097026130401,False
theta_cv,theta variability (IQR/median over 4-s windows),inner,True,11,0.5144422399106634,0.6164866643481197,0.5454039498767194,0.07229554916028377,-0.873810779882819,1.237393822351558,-0.05454545454545456,0.8734465775233149,False,0.4543044748109974,-0.4543024857103441,1.6167637930870573,1.0,12,0.5014047258971182,0.480948648792563,0.5018171092437207,-0.21536859243337866,-0.8755428823004607,0.39816254849379795,-0.17482517482517487,0.5868236643627043,False,-0.29112986679545905,-1.2775275278105758,0.6881201632117815,0.7085846465379375,-0.013037514013545248,-2.53430084120023,-0.03739240097320053,-0.11899949887298705,0.06480450991721304,-0.20355731225296442,0.3515479723283557,False
theta_cv,theta variability (IQR/median over 4-s windows),rim,True,11,0.47624860878997244,0.57074916392104,0.4315951033304224,-0.35722709282706594,-1.0193508051523694,0.5923462032115568,-0.33636363636363636,0.31182431390038634,False,-0.2501523753266322,-0.7931929848341088,0.9433047379475048,1.0,12,0.5039719214182219,0.6463671414634163,0.4613663054571574,-1.0615399630952806,-1.5778962316582164,-0.08546678792856913,-0.6853146853146854,0.013905968814362752,False,-1.0743129104472189,-1.8459436330543852,-0.04117267607917952,0.7881865825975244,0.027723312628249452,5.82118501063707,0.007251894018490994,-0.11787136108591591,0.09934021779616159,0.1314229249011858,0.5500163417360642,False
alpha_cv,alpha variability (IQR/median over 4-s windows),core,True,11,0.48910899476640407,0.48910899476640407,0.40229359990096697,0.2458625198527279,-1.473885239264525,1.7972676041515214,0.24545454545454545,0.4669223669820161,False,0.26667010325554247,-1.473885239264525,2.032337595403276,0.7573491809679491,12,0.44686933022772235,0.5198460070020492,0.4225167204511314,-0.40904306866741963,-0.8491416866573918,0.04771576395826519,-0.6083916083916086,0.03580599705202923,False,-0.36297726675090575,-0.9082491232723575,0.2352997458435434,0.6584868232545474,-0.04223966453868172,-8.6360432931427,-0.015989003305042805,-0.13499764021730698,0.07778023111946772,-0.08102766798418974,0.7132239277979074,False
alpha_cv,alpha variability (IQR/median over 4-s windows),inner,True,11,0.423871171096481,0.48209334213376154,0.47812141171486155,0.7069019292291783,-0.9048667712381399,1.9649289719272858,0.28181818181818186,0.40114489796047825,False,0.8903757561166337,-0.6753678265463992,2.400235274748156,0.7395009467119961,12,0.44349286073334615,0.49691954696996543,0.40308832570792685,-0.3796431101152846,-0.8634628578440023,0.0711310101248791,-0.5524475524475525,0.06251148327961523,False,-0.356237520924704,-0.8968057480151184,0.2890493095904074,0.7470988242863391,0.01962168963686517,4.629163522989137,0.004675802573925095,-0.1197190553423077,0.09497729995922927,0.0691699604743083,0.7538218327580144,False
alpha_cv,alpha variability (IQR/median over 4-s windows),rim,True,11,0.4670132955371967,0.48442832371747035,0.4491706690748427,0.09640003038433882,-1.0302536850281874,1.109611611365427,0.17272727272727276,0.6115423848512369,False,0.3422958188632906,-1.3453882907887202,1.1938947337699617,1.0,12,0.459899564832898,0.49090787068536457,0.3902806524397199,-0.18348900591848472,-0.7314129972054715,0.6104908067438626,-0.1188811188811189,0.712884219214772,False,-0.08851650366460219,-1.044450395137074,0.7296996717160619,0.7720208177451858,-0.007113730704298715,-1.5232394392789017,0.006055700518818162,-0.08851650366460219,0.09545098885654663,0.08201581027667984,0.7098728079837822,False
