session,device,channel,region,hf_20_40_uv_rms,rms_1_20_uv,p2p_median_uv,p2p_p99_uv,p2p_p99_over_median,pct_windows_over_common,pct_break_windows_over_common,pct_all_windows_over_common,pops_per_min,rail_pct,marked_bad,erp_trials,single_trial_noise_uv,evoked_sem_uv
gng_flex,flex,PO9,occipital,2.749279221951305,7.864155336896369,39.262441777106304,292.1226163804982,7.440255958579559,3.9215686274509802,89.79591836734694,6.981818181818182,1.5587578648264664,1.0848423876592892,True,0,,
gng_flex,flex,P3,parietal,1.7901833956764837,2.9277395199653444,18.843728432486554,32.917327977666105,1.7468585421193341,0.07541478129713425,51.02040816326531,1.890909090909091,0.4156687639537244,0.4753521126760563,False,387,6.581183796051555,0.3345403733313221
gng_flex,flex,P7,parietal,2.1433002617501917,3.4836017701587547,24.673960781422412,45.63516726639813,1.8495274297735727,0.0,67.3469387755102,2.4,0.5195859549421554,0.4954728370221328,False,389,5.7692491264955,0.29251254222914974
gng_flex,flex,CP1,centro-parietal,1.3523950662782995,2.442763258210814,16.54917649497801,27.997740638113452,1.6917905641171698,0.0,55.10204081632652,1.9636363636363636,0.31175157296529327,0.534037558685446,False,389,6.904446056435867,0.35006931133842384
gng_flex,flex,CP5,centro-parietal,1.3336853839636265,2.3886471999485943,15.485598179735657,27.71225768330315,1.7895503526345669,0.0,53.06122448979592,1.890909090909091,0.5195859549421554,0.41918175720992623,False,389,5.995180354605043,0.3039677102162221
gng_flex,flex,C4,central,1.2960056489794995,2.670164219549195,15.890829953660962,46.56285368093317,2.9301712885176228,0.0,14.285714285714285,0.5090909090909091,0.0,0.5549966465459424,False,389,7.5307721042282205,0.3818253025405868
gng_flex,flex,T8,central,2.2566412593520857,4.650696505792425,27.14001330848578,75.45148755554868,2.7800829239813787,0.1508295625942685,85.71428571428571,3.2,0.8313375279074487,0.8735747820254862,False,387,8.233943111754385,0.41855485091418065
gng_flex,flex,FC2,fronto-central,1.346036203118684,2.551222958278522,15.194738230867358,37.56552070888999,2.4722716599735493,0.0,12.244897959183673,0.4363636363636364,0.1039171909884311,0.37139503688799463,False,389,6.7331864036461715,0.3413861022551604
gng_flex,flex,FC6,fronto-central,1.8770188250865725,3.7823614638875434,20.877193483732462,73.87379450178254,3.538492592854739,0.0,24.489795918367346,0.8727272727272728,0.0,0.5918846411804158,False,389,8.349867115282755,0.42335506815781826
gng_flex,flex,FT10,fronto-central,2.1363399180250946,6.847159244317404,28.896012631596534,143.73557906166474,4.9742357499005285,2.0361990950226243,75.51020408163265,4.654545454545454,1.0391719098843109,0.6027833668678739,False,371,7.316807849019782,0.3798697361473274
gng_flex,flex,F4,frontal,2.083580267176236,3.2976274503593075,19.97122580179102,67.0626557277899,3.3579639223635294,0.0,22.448979591836736,0.8,0.0,0.562541918175721,False,389,8.085830896020195,0.4099679004270359
gng_flex,flex,F8,frontal,1.6089108144644024,3.359312183786453,20.955259695128497,47.70520051578124,2.2765263332370607,0.0,46.93877551020408,1.6727272727272726,0.0,0.7042253521126761,False,389,7.869648822938025,0.39900703422155004
gng_flex,flex,Fp2,prefrontal,1.5016924388774888,2.6533568098457443,16.424369729902086,52.16510383618404,3.1760794900526768,0.1508295625942685,42.857142857142854,1.6727272727272726,0.0,1.4017437961099932,False,388,7.273100457196987,0.36923573289232664
gng_flex,flex,Oz,occipital,3.4269282756889936,8.4468117885744,43.31515715949759,141.7002005870806,3.2713768084761616,1.4328808446455505,93.87755102040816,4.7272727272727275,1.4548406738380353,1.2692823608316566,False,373,7.009234960467897,0.3629244292825917
gng_flex,flex,Fz,frontal,1.3642355465813043,3.2712078253328056,17.359796005489546,61.662505532470135,3.552029385193876,0.0,26.53061224489796,0.9454545454545455,0.0,0.4678068410462776,False,389,7.5895559273254944,0.3848057606832528
gng_flex,flex,O2,occipital,2.548410592825376,4.328685346061707,26.151064698901465,69.90390518127941,2.6730806560321763,0.0,79.59183673469387,2.8363636363636364,0.6235031459305865,1.063044936284373,False,388,6.397487317952493,0.3247832107387013
gng_flex,flex,PO10,occipital,2.2189554444538695,6.0700510841472,26.018258469796862,247.74843759427418,9.522099178231757,3.544494720965309,89.79591836734694,6.618181818181817,1.247006291861173,0.8601609657947685,True,0,,
gng_flex,flex,P4,parietal,1.4751382869476608,3.261403174738022,16.803136638155042,59.00029958043783,3.5112670241855497,0.0,79.59183673469387,2.8363636363636364,0.8313375279074487,0.6212273641851107,False,389,6.521495057126355,0.3306529249246752
gng_flex,flex,P8,parietal,2.5676258964348984,3.4129907478420254,22.973336238933747,69.15586336171243,3.010266451614088,0.0,69.38775510204081,2.4727272727272727,0.7274203369190176,0.9347753185781355,False,389,7.5593863396711205,0.3832761018681642
gng_flex,flex,CP2,centro-parietal,2.0874165839657537,2.509007071064059,24.965414557865586,45.0480954841125,1.8044200860233535,0.0,63.26530612244898,2.2545454545454544,0.4156687639537244,0.6790744466800805,False,389,7.124909142112871,0.361247233498675
gng_flex,flex,CP6,centro-parietal,2.1855142489412964,2.8662052358704444,20.506802326920404,34.3617953035492,1.6756291281181654,0.0,55.10204081632652,1.9636363636363636,0.1039171909884311,0.7109322602280348,False,389,7.752514908814228,0.3930681090251587
oddball_flex,flex,C3,central,1.2857609947802466,2.828983842799897,15.422652806675746,43.718102452372605,2.8346681339703816,0.1341381623071764,0.0,0.10851871947911015,0.07848347044095856,0.33800290481704337,False,526,8.965688971325878,0.39092261623393376
oddball_flex,flex,T7,central,2.0905770742855863,4.62838847925485,25.305914571110165,155.18470057741993,6.132349026206802,1.7437961099932933,0.2840909090909091,1.465002712967987,0.07848347044095856,0.15996573119064034,False,508,7.746292160778274,0.34368613863528075
oddball_flex,flex,FC1,fronto-central,1.453095622474866,4.508829200917016,23.90249048882493,95.5996622934442,3.9995690967072934,0.7377598926894702,1.7045454545454544,0.9224091155724362,0.31393388176383424,0.2958362058002637,False,520,9.52902842851454,0.41787553997166677
oddball_flex,flex,FC5,fronto-central,2.275091452301656,3.4475320658353916,23.48292892374034,64.58068172338527,2.7501118762956644,0.0670690811535882,0.0,0.05425935973955508,0.0,0.33800290481704337,False,525,8.871467412941001,0.3871825804298686
oddball_flex,flex,FT9,fronto-central,2.3177012551187155,5.51231894256039,33.632493954302554,71.82964982074111,2.135721779013419,0.0,0.0,0.0,0.0,0.17736786094359702,False,528,8.09483919085894,0.35228265792076047
oddball_flex,flex,F3,frontal,2.31232188760224,3.8472858333603663,23.79813853786723,62.24828294558519,2.6156786526196862,0.2682763246143528,0.2840909090909091,0.27129679869777534,0.07848347044095856,0.5334422081964031,False,524,9.830271996787104,0.4294374260837147
oddball_flex,flex,F7,frontal,2.0593442949060745,4.311938298053736,26.78878441503605,81.42740918016256,3.03960821508791,0.0670690811535882,0.2840909090909091,0.10851871947911015,0.0,0.4819051316203391,False,525,9.215980185194322,0.4022183504939631
oddball_flex,flex,Fp1,prefrontal,3.3783223815297307,4.413800690813884,32.28253565446306,79.81658848699063,2.472438638070736,0.2012072434607646,1.9886363636363635,0.5425935973955507,0.07848347044095856,2.596263896604577,False,526,10.079550349645679,0.43948928027139017
oddball_flex,flex,Pz,parietal,1.6186376365930197,3.2090385649858653,19.8232500314055,86.5425954532222,4.365711743337487,0.0670690811535882,0.0,0.05425935973955508,0.0,0.19075411459971756,False,525,7.454089178987344,0.3253231228539118
oddball_flex,flex,Cz,central,1.2471534548742143,3.5973709178861175,19.135077816256484,41.89929271637916,2.189658862049832,0.4024144869215292,1.9886363636363635,0.705371676614216,0.47090082264575134,0.3895399813931074,False,526,9.663708776716698,0.4213577260597576
oddball_flex,flex,O1,occipital,4.649854327747821,6.285444772247191,37.373147102746856,102.72156360341218,2.74853930071793,0.7377598926894702,4.261363636363636,1.410743353228432,0.23545041132287567,3.054743084326705,False,515,10.418171092068123,0.45907946919473985
oddball_flex,flex,PO9,occipital,2.95595913977381,10.399922071274796,40.36388950562976,308.4469421534913,7.64165559690353,7.2434607645875255,16.193181818181817,8.952794357026587,1.4911859383782127,1.364059247558682,True,0,,
oddball_flex,flex,P3,parietal,1.6115483087549856,3.046347346020597,18.976097028615555,34.10342950847906,1.7971782847153346,0.0,0.0,0.0,0.0,0.3226087131125048,False,528,8.690682433876129,0.37821340668612885
oddball_flex,flex,P7,parietal,2.3314865379527263,4.11348488032741,26.277055346630824,59.55234759949667,2.266325005367556,0.0,0.0,0.0,0.0,0.3848547926134652,False,528,7.369316446203601,0.3207083332377241
oddball_flex,flex,CP1,centro-parietal,1.890490364663182,3.57766955019877,26.30462017107058,94.54518104496894,3.5942423965866,0.2682763246143528,2.840909090909091,0.759631036353771,0.07848347044095856,0.35473572188719404,False,528,9.074023899207758,0.39489620261501696
oddball_flex,flex,CP5,centro-parietal,1.4642514464304215,2.611498682955974,16.716447373158314,34.73707090241263,2.0780175432604255,0.0,0.0,0.0,0.0,0.17602923557798497,False,528,7.703085105913738,0.335233749716178
oddball_flex,flex,C4,central,1.5092610852354063,2.9245967961435495,17.154916737515926,72.50674095499524,4.226586585315855,0.1341381623071764,0.0,0.10851871947911015,0.0,0.5836406594068551,False,527,9.879285810977303,0.43034844920413623
oddball_flex,flex,T8,central,2.437064038837944,4.391495608102373,26.204215236846668,121.85447843467912,4.650186137356071,1.0731052984574112,0.0,0.8681497558328812,0.0,0.7884503403454992,False,512,10.276368984266472,0.45415563717187096
oddball_flex,flex,FC2,fronto-central,1.47761774850362,2.7272634862353873,17.111132559037095,43.69968831642799,2.5538746874676264,0.0,0.2840909090909091,0.05425935973955508,0.0,0.3098917721391902,False,528,8.998832323039883,0.3916239092832875
oddball_flex,flex,FC6,fronto-central,2.0506356441209195,4.851144833616151,23.68379207839558,94.08702201186624,3.972633339307715,0.0670690811535882,0.2840909090909091,0.10851871947911015,0.0,0.6519105530530698,False,520,10.67082879722119,0.4679467984627613
oddball_flex,flex,FT10,fronto-central,2.4115549351325187,8.969307121752639,41.57255693763382,274.81114799597907,6.610398018294721,3.6217303822937628,5.3977272727272725,3.9609332609875203,1.3342189974962955,0.6358470486657252,True,0,,
oddball_flex,flex,F4,frontal,2.4983772188776214,3.818900279549502,25.377166875070547,77.47091041423407,3.052780115117508,0.1341381623071764,0.0,0.10851871947911015,0.0,0.7375825764522412,False,525,10.434719072497764,0.45540847624114666
oddball_flex,flex,F8,frontal,1.592325908732174,3.512225893805096,22.17293419052895,53.16566594247419,2.3977731357351715,0.0,0.0,0.0,0.0,0.8895165554492093,False,528,9.941891713087957,0.4326653012949322
oddball_flex,flex,Fp2,prefrontal,1.4553355712261264,2.5858109895100605,17.12940463647621,39.34028469463919,2.2966521913357116,0.0,0.0,0.0,0.0,2.0380571191443506,False,528,9.159094686930652,0.3985984334442935
oddball_flex,flex,Oz,occipital,2.5161454572089066,5.972595775196261,31.139139000765525,138.14620580917494,4.436417005806704,1.6096579476861168,8.238636363636363,2.875746066196419,0.15696694088191712,0.6418708628109794,False,511,6.803254056998266,0.30095824054506815
oddball_flex,flex,Fz,frontal,1.6685135743643442,3.560826776842356,21.211959922054053,53.55939072812417,2.5249619047431127,0.0,0.8522727272727272,0.16277807921866522,0.07848347044095856,0.34536534432790966,False,528,9.552268024207576,0.415709106678655
oddball_flex,flex,O2,occipital,2.9383559356825586,7.438744275545102,31.094456711261795,196.14670895656732,6.308092493075361,2.9510395707578807,15.056818181818182,5.263157894736842,0.706351233968627,1.211455955878908,False,493,9.485059060429448,0.42718557557979137
oddball_flex,flex,PO10,occipital,2.6240108431739495,9.972909812572878,36.435186586785825,302.12678402213544,8.292170627491988,8.58484238765929,19.318181818181817,10.634834508952794,2.3545041132287565,0.9490853842189456,True,0,,
oddball_flex,flex,P4,parietal,1.4527533519276543,3.181563195677806,18.613518143043233,66.12934437708195,3.5527590146518144,0.4694835680751174,0.5681818181818182,0.48833423765599565,0.0,0.3005213945799059,False,523,8.411851921101377,0.3678246026603581
oddball_flex,flex,P8,parietal,2.6744493038640993,4.343327282863842,26.42122534786118,56.49336924779456,2.1381812729729335,0.0,0.0,0.0,0.0,1.1679506314965162,False,528,10.149094849051364,0.4416826603487271
oddball_flex,flex,CP2,centro-parietal,2.80093880879148,3.0427140898881486,40.31334409409308,56.74501496977558,1.4075988049349186,0.2012072434607646,0.0,0.16277807921866522,0.15696694088191712,0.6204528569611866,False,527,9.248953515217726,0.4028907431357477
oddball_flex,flex,CP6,centro-parietal,2.2668767170120177,3.3665145565420036,22.816560269448434,49.89688745223829,2.1868715907651795,0.0,0.0,0.0,0.0,0.6733285589028627,False,528,10.054636288293334,0.4375718791383004
gng_epocx_2,epocx,AF3,prefrontal,0.7058216592092313,2.2693469827714816,13.170200087056672,36.102035796825476,2.7411911404676084,0.14936519790888725,,0.14936519790888725,0.09197274349424571,,False,367,5.681928465740256,0.296594251644259
gng_epocx_2,epocx,F7,frontal,0.5992919933653201,2.874340688097252,15.428742214834354,41.79993680587694,2.7092251736299886,0.0,,0.0,0.09197274349424571,,False,367,5.731919009379322,0.2992037367810957
gng_epocx_2,epocx,F3,frontal,0.5636831000704787,2.930531925368007,15.061821502844415,35.5600815736655,2.360941640886529,0.07468259895444362,,0.07468259895444362,0.09197274349424571,,False,365,6.0568038862439675,0.3170276048497468
gng_epocx_2,epocx,FC5,fronto-central,0.6373075432238882,2.3394044366166358,13.570931823035243,28.156040837921555,2.0747315810790243,0.0,,0.0,0.09197274349424571,,False,367,5.711326509328375,0.2981288170282474
gng_epocx_2,epocx,T7,central,0.9538556372230742,5.741464056282506,28.7636311958575,95.32470096747284,3.3140704773464544,0.2987303958177745,,0.2987303958177745,0.09197274349424571,,False,363,5.228132721770681,0.27440580311576307
gng_epocx_2,epocx,P7,parietal,1.0247214114042027,4.690579057404843,28.47806077782891,55.477743355624014,1.9480871183060058,0.07468259895444362,,0.07468259895444362,0.09197274349424571,,False,367,4.25011619008025,0.22185425923586882
gng_epocx_2,epocx,O1,occipital,1.6003996680288806,6.202810581006911,32.80309991986245,82.35852657013402,2.510693403103208,0.6721433905899925,,0.6721433905899925,0.36789097397698284,,False,358,6.4494480995325585,0.34086392371912266
gng_epocx_2,epocx,O2,occipital,1.0994100062903376,4.196189327110799,23.684870741382007,42.97198484643613,1.8143221179314202,0.07468259895444362,,0.07468259895444362,0.09197274349424571,,False,367,6.2679004150897,0.32718173841917103
gng_epocx_2,epocx,P8,parietal,0.8943767129052126,3.65754942888217,20.387895517182663,72.75288054295957,3.568435029581369,0.07468259895444362,,0.07468259895444362,0.09197274349424571,,False,363,6.799348821018623,0.3568732611026606
gng_epocx_2,epocx,T8,central,0.8701559515755245,6.195210428133336,27.984179297479393,93.85410305903486,3.353827248651474,0.14936519790888725,,0.14936519790888725,0.18394548698849142,,False,358,8.320799342248806,0.4397679101385418
gng_epocx_2,epocx,FC6,fronto-central,0.7719114248662449,3.310435485766827,18.888962314889742,57.052875349457466,3.020434600818912,0.37341299477221807,,0.37341299477221807,0.18394548698849142,,False,359,7.85064162737778,0.414341017763677
gng_epocx_2,epocx,F4,frontal,0.7104745245193569,3.4652387898827595,18.82393982792445,60.75658005572116,3.2276229424401137,0.0,,0.0,0.09197274349424571,,False,360,7.618866850465648,0.4015495406170823
gng_epocx_2,epocx,F8,frontal,0.6479985633956257,3.41334448949709,18.60196595171541,47.70016590284601,2.564254016304511,0.07468259895444362,,0.07468259895444362,0.09197274349424571,,False,366,7.251748418097556,0.37905496205774986
gng_epocx_2,epocx,AF4,prefrontal,0.6742996552166106,3.036578301898675,16.152725862027857,36.6244015416275,2.2673821034581447,0.07468259895444362,,0.07468259895444362,0.09197274349424571,,False,366,7.157237234953254,0.37411478337595894
